"Date","RegionName","State","Metro","County","City","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2016-06-30,"Northeast Dallas","TX","Dallas-Fort Worth","Dallas","Dallas",0,1718,0.00880798590722255,0.026284348864994,0.07375,57044
2016-06-30,"Paradise","NV","Las Vegas","Clark","Las Vegas",1,1210,0.000827129859387924,0.00665557404326123,0.0341880341880342,61870
2016-06-30,"Maryvale","AZ","Phoenix","Maricopa","Phoenix",2,1039,0.0176297747306562,0.0537525354969574,0.10531914893617,49156
2016-06-30,"Upper West Side","NY","New York","New York","New York",3,4044,-0.00443131462333826,0.0127723516153268,-0.000247218788627936,71048
2016-06-30,"Sherman Oaks","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",4,3513,0.0123919308357349,0.0393491124260355,0.0906550760633344,19605
2016-06-30,"South Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",5,2162,0.0083955223880597,0.0159774436090226,0.0783042394014963,34570
2016-06-30,"Upper East Side","NY","New York","New York","New York",6,3681,-0.0078167115902965,0.00656275635767022,0.0191029900332226,82605
2016-06-30,"Sunrise Manor","NV","Las Vegas","Clark","Las Vegas",7,1075,0.00655430711610487,0.018957345971564,0.0406582768635044,43549
2016-06-30,"East New York","NY","New York","Kings","New York",8,2251,-0.000887705281846427,0.00491071428571429,0.0980487804878049,20236
2016-06-30,"Spring Valley","NV","Las Vegas","Clark","Las Vegas",9,1222,0.000819000819000819,0.00493421052631579,0.0355932203389831,64681
2016-06-30,"Southeast Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",10,2034,0.00394866732477789,0.0124440019910403,0.0976794387479763,25505
2016-06-30,"Paradise Valley","AZ","Phoenix","Maricopa","Phoenix",11,1516,0.00730897009966777,0.0188172043010753,0.0390678546949966,60500
2016-06-30,"Deer Valley","AZ","Phoenix","Maricopa","Phoenix",12,1289,0.00389408099688474,0.0222045995241872,0.0479674796747967,53047
2016-06-30,"Washington Heights","NY","New York","New York","New York",13,2695,0.010119940029985,0.024325351577347,0.0880096891400888,14868
2016-06-30,"Van Nuys","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",14,2576,0.00743058271411811,0.0181818181818182,0.0697674418604651,13888
2016-06-30,"Astoria","NY","New York","Queens","New York",15,2482,0.00363930448847554,0.00812347684809098,0.0256198347107438,23994
2016-06-30,"North Mountain","AZ","Phoenix","Maricopa","Phoenix",16,1181,0.00682011935208866,0.0233968804159445,0.0668473351400181,49662
2016-06-30,"Far North","TX","Dallas-Fort Worth","Dallas","Dallas",17,2214,0.00180995475113122,0.00180995475113122,0.0302466263378315,31371
2016-06-30,"Hollywood","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",18,2788,0.0156648451730419,0.0430228208005986,0.0764478764478764,11828
2016-06-30,"Williamsburg","NY","New York","Kings","New York",19,2954,0,0.00169548999660902,0.0456637168141593,21860
2016-06-30,"Bedford Stuyvesant","NY","New York","Kings","New York",20,2541,-0.00235571260306243,-0.000786472670074715,0.0304136253041363,24211
2016-06-30,"East Side","TX","El Paso","El Paso","El Paso",21,1034,-0.00481231953801732,-0.0226843100189036,-0.037243947858473,39734
2016-06-30,"Camelback East","AZ","Phoenix","Maricopa","Phoenix",22,1381,0.00876552227903579,0.0282948622486969,0.0763834762275916,48125
2016-06-30,"Alhambra","AZ","Phoenix","Maricopa","Phoenix",23,1108,0.0118721461187215,0.0364826941066417,0.110220440881764,34382
2016-06-30,"Flatbush","NY","New York","Kings","New York",24,2123,-0.00141110065851364,-0.00141110065851364,0.0346003898635478,13784
2016-06-30,"Crown Heights","NY","New York","Kings","New York",25,2480,-0.00161030595813205,0.00202020202020202,0.0539736506587335,14887
2016-06-30,"Southeast Dallas","TX","Dallas-Fort Worth","Dallas","Dallas",26,1069,0.0151946818613485,0.0511307767944936,0.0711422845691383,30647
2016-06-30,"Jamaica","NY","New York","Queens","New York",27,2151,0,0.00232991612301957,0.0722831505483549,22463
2016-06-30,"Harlem","NY","New York","New York","New York",28,3031,0.00697674418604651,0.0195089135553313,0.051335414498786,16454
2016-06-30,"Roosevelt","CA","Fresno","Fresno","Fresno",29,1089,-0.00457038391224863,0.00740055504162812,0.0341880341880342,26628
2016-06-30,"Williamsbridge","NY","New York","Bronx","New York",30,1820,-0.00219298245614035,-0.00546448087431694,0.0305775764439411,12017
2016-06-30,"East Harlem","NY","New York","New York","New York",31,3011,0.00837240455458808,0.0165428764348413,0.0224108658743633,9940
2016-06-30,"Bushwick","NY","New York","Kings","New York",32,2593,-0.00230858022316275,0.00270688321732405,0.0644499178981938,13542
2016-06-30,"North Scottsdale","AZ","Phoenix","Maricopa","Scottsdale",33,2506,0.00481154771451484,0.00360432519022827,-0.00791765637371338,60571
2016-06-30,"East Flatbush","NY","New York","Kings","New York",34,2086,0.00724287783679382,0.0245579567779961,0.108984582668793,15822
2016-06-30,"Enterprise","NV","Las Vegas","Clark","Las Vegas",35,1300,0,0.00386100386100386,0.0284810126582278,52952
2016-06-30,"East San Jose","CA","San Jose","Santa Clara","San Jose",36,3064,0.00889035232136977,0.0244065529923103,0.10974284679464,20520
2016-06-30,"South Mountain","AZ","Phoenix","Maricopa","Phoenix",37,1151,0.00611888111888112,0.0350719424460432,0.0920303605313093,32182
2016-06-30,"East Memphis-Colonial-Yorkshire","TN","Memphis","Shelby","Memphis",38,907,-0.0022002200220022,0.0044296788482835,0,41535
2016-06-30,"Corona","NY","New York","Queens","New York",39,2333,0.00128755364806867,0.00257842715943275,0.05901044030867,9934
2016-06-30,"Sunset Park","NY","New York","Kings","New York",40,2246,0.00267857142857143,0.00492170022371365,0.0897622513343037,9248
2016-06-30,"Concourse","NY","New York","Bronx","New York",41,1777,0.00282167042889391,0.00679886685552408,0.142765273311897,2915
2016-06-30,"South Side","TX","Corpus Christi","Nueces","Corpus Christi",42,1558,-0.00128205128205128,-0.00256081946222791,-0.0139240506329114,30250
2016-06-30,"North Hollywood","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",43,2581,0.00663026521060842,0.0193522906793049,0.0700663349917081,11390
2016-06-30,"Alief","TX","Houston","Harris","Houston",44,1323,0.00075642965204236,0.0091533180778032,0.0311769290724864,22476
2016-06-30,"Borough Park","NY","New York","Kings","New York",45,2260,-0.000442282176028306,-0.00659340659340659,0.0756782484531176,9798
2016-06-30,"Elmhurst","NY","New York","Queens","New York",46,2300,0.00305276929786306,0.0145566828407587,0.0687732342007435,12668
2016-06-30,"Bullard","CA","Fresno","Fresno","Fresno",47,1387,0.00216763005780347,0.00507246376811594,0.0213549337260677,30600
2016-06-30,"Mid City","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",48,2863,0.0130927105449398,0.0407124681933842,0.0795625942684766,17460
2016-06-30,"Bensonhurst","NY","New York","Kings","New York",49,2185,-0.004102096627165,-0.00636653024101864,0.0763546798029557,12528
2016-06-30,"Central City","TX","Corpus Christi","Nueces","Corpus Christi",50,1130,-0.00528169014084507,0.000885739592559787,-0.0366581415174766,27521
2016-06-30,"Northeast","TX","El Paso","El Paso","El Paso",51,931,0.00323275862068966,0.0130576713819369,0.0321507760532151,25846
2016-06-30,"Southwest Dallas","TX","Dallas-Fort Worth","Dallas","Dallas",52,1277,0.00393081761006289,0.0151033386327504,0.0450081833060556,21785
2016-06-30,"Koreatown","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",53,2583,0.00937866354044549,0.0209486166007905,0.0415322580645161,4603
2016-06-30,"Westlake","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",54,2447,0.00575421290587752,0.0212854757929883,0.0583910034602076,4180
2016-06-30,"West San Jose","CA","San Jose","Santa Clara","San Jose",55,3723,0.00567260940032415,0.0152713389691846,0.0276014352746343,22660
2016-06-30,"White Haven-Coro Lake","TN","Memphis","Shelby","Memphis",56,779,0.00257400257400257,0.00645994832041344,-0.021356783919598,26809
2016-06-30,"East","TX","Dallas-Fort Worth","Tarrant","Arlington",57,1235,0.0048820179007323,0.0198183319570603,0.0619088564058469,17198
2016-06-30,"North Long Beach","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Long Beach",58,2058,0,0.00882352941176471,0.0564681724845996,15450
2016-06-30,"Soundview","NY","New York","Bronx","New York",59,1817,-0.00547345374931582,-0.0194279546681058,0.0111296605453534,5298
2016-06-30,"Lower East Side","NY","New York","New York","New York",60,3910,0.00128040973111396,0.02088772845953,-0.0153613699320071,9389
2016-06-30,"Canarsie","NY","New York","Kings","New York",61,2103,0.00190566936636494,0.01496138996139,0.126405998928763,14518
2016-06-30,"Northwest","TX","El Paso","El Paso","El Paso",62,1341,-0.0044543429844098,-0.0190197512801756,-0.0247272727272727,24220
2016-06-30,"Southeast","TX","Dallas-Fort Worth","Tarrant","Arlington",63,1440,0.00208768267223382,0.00911002102312544,0.0315186246418338,25626
2016-06-30,"Logan Square","IL","Chicago","Cook","Chicago",64,1673,0.0048048048048048,0,0.000598086124401914,14360
2016-06-30,"South Bronx","NY","New York","Bronx","New York",65,1827,-0.00544365813826892,-0.018796992481203,0.015,3615
2016-06-30,"Preston Hollow","TX","Dallas-Fort Worth","Dallas","Dallas",66,2183,0.00137614678899083,0.0229615745079663,0.0685266764561919,19352
2016-06-30,"South Scottsdale","AZ","Phoenix","Maricopa","Scottsdale",67,1493,0.010148849797023,0.0254120879120879,0.0433263452131377,44569
2016-06-30,"Sun Valley","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",68,2475,0.00814663951120163,0.0252692626346313,0.0645161290322581,16088
2016-06-30,"Canoga Park","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",69,2457,0.0049079754601227,0.0140321914981428,0.0531504500642949,7273
2016-06-30,"Flushing","NY","New York","Queens","New York",70,2285,0.00219298245614035,0.0142032845095428,0.0472043996333639,16175
2016-06-30,"Downtown","CA","San Jose","Santa Clara","San Jose",71,3199,0.00565859792518076,0.024991989746876,0.0884654644436883,15727
2016-06-30,"South Ozone Park","NY","New York","Queens","New York",72,2136,0.00140646976090014,0.00659754948162111,0.0739064856711916,15071
2016-06-30,"Ahwatukee Foothills","AZ","Phoenix","Maricopa","Phoenix",73,1521,0.00131665569453588,-0.000657030223390276,-0.00131319763624425,28667
2016-06-30,"Boyle Heights","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",74,2049,-0.000975134080936129,0.00244618395303327,0.0677436164669099,7782
2016-06-30,"North Valley","CA","San Jose","Santa Clara","San Jose",75,3191,0.00345911949685535,0.0175382653061224,0.0794993234100135,15476
2016-06-30,"Evergreen","CA","San Jose","Santa Clara","San Jose",76,3526,0.00656580074222095,0.0176046176046176,0.0769700671960904,23799
2016-06-30,"Murray Hill","NY","New York","Queens","New York",77,2313,0.00434216239687364,0.00960279353993889,0.0335120643431635,13699
2016-06-30,"Sylmar","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",78,2408,0.00208073241781107,0.00626828249059758,0.0460469157254561,16553
2016-06-30,"Sheepshead Bay","NY","New York","Kings","New York",79,2179,0.00137867647058824,0.0144320297951583,0.0624085811799122,15478
2016-06-30,"Willow Glen","CA","San Jose","Santa Clara","San Jose",80,3567,0.00337552742616034,0.0101954120645709,0.0469621367772234,20504
2016-06-30,"West","TX","Dallas-Fort Worth","Tarrant","Arlington",81,1462,0.00274348422496571,0.0124653739612188,0.0442857142857143,25032
2016-06-30,"North Raleigh","NC","Raleigh","Wake","Raleigh",82,1530,0.00196463654223969,0.00923482849604222,0.035883547731889,27644
2016-06-30,"Gravesend","NY","New York","Kings","New York",83,2212,-0.00180505415162455,0.00317460317460317,0.0711864406779661,11842
2016-06-30,"Sharpstown","TX","Houston","Harris","Houston",84,1364,-0.00146412884333821,0.00294117647058824,0.0194319880418535,12869
2016-06-30,"Northridge","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",85,2968,0.005420054200542,0.020983832129343,0.0551013153217206,17311
2016-06-30,"San Pedro","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",86,2442,0.00701030927835051,0.0200501253132832,0.0562283737024221,19894
2016-06-30,"Little Village","IL","Chicago","Cook","Chicago",87,1378,0.00364166059723234,0.0117474302496329,0.040785498489426,4499
2016-06-30,"Southwest","CA","San Diego","San Diego","Chula Vista",88,2154,0.00372786579683131,0.0150801131008483,0.0517578125,12505
2016-06-30,"Forest Hills","NY","New York","Queens","New York",89,2239,-0.0031166518254675,0.000446827524575514,0.0384972170686456,22544
2016-06-30,"West Anaheim","CA","Los Angeles-Long Beach-Anaheim","Orange","Anaheim",90,2492,0.00241351568785197,0.0138323840520749,0.0640478223740393,10401
2016-06-30,"East Village","NY","New York","New York","New York",91,4123,0.00438489646772229,0.0351493848857645,-0.0211301044634378,15841
2016-06-30,"Pacoima","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",92,2283,0.00307557117750439,0.0106241699867198,0.0584144645340751,11001
2016-06-30,"Mira Mesa","CA","San Diego","San Diego","San Diego",93,2397,0.00671986560268795,0.02,0.0601503759398496,19545
2016-06-30,"Blossom Valley","CA","San Jose","Santa Clara","San Jose",94,3313,0.00790994828110739,0.0241112828438949,0.102129075182967,18057
2016-06-30,"West Rogers Park","IL","Chicago","Cook","Chicago",95,1558,-0.00128205128205128,-0.00128205128205128,0.0136629798308393,16409
2016-06-30,"Far Rockaway","NY","New York","Queens","New York",96,2078,0.00144578313253012,0.00971817298347911,0.0711340206185567,6652
2016-06-30,"Cordova-Appling","TN","Memphis","Shelby","Memphis",97,1242,0.0008058017727639,0.00811688311688312,-0.00240963855421687,23241
2016-06-30,"Eldridge - West Oaks","TX","Houston","Harris","Houston",98,1811,-0.00767123287671233,-0.00929978118161926,-0.020021645021645,11879
2016-06-30,"Ridgewood","NY","New York","Queens","New York",99,2361,0.00510855683269476,0.0124356775300172,0.0663956639566396,7509
2016-06-30,"Hickory Ridge-South Riverdale","TN","Memphis","Shelby","Memphis",100,973,-0.00102669404517454,0.00102880658436214,0.00516528925619835,13941
2016-06-30,"East Elmhurst","NY","New York","Queens","New York",101,2343,0.0038560411311054,0.0103492884864166,0.0539811066126856,11888
2016-06-30,"Reseda","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",102,2517,0.00519169329073482,0.0202675314146737,0.0633713561470216,13832
2016-06-30,"Panorama City","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",103,2299,0.00174291938997821,0.0141155712395236,0.0683085501858736,7987
2016-06-30,"Cambrian Park","CA","San Jose","Santa Clara","San Jose",104,3584,0.00279798545047566,0.0130016958733748,0.0612970091797453,20837
2016-06-30,"South Dorchester","MA","Boston","Suffolk","Boston",105,2335,-0.000855798031664527,0.0161009573542211,0.03045013239188,13142
2016-06-30,"Central Southwest","TX","Houston","Harris","Houston",106,1296,0.00154559505409583,0.00543056633048875,0.0132916340891321,18237
2016-06-30,"North Hills","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",107,2567,0.00666666666666667,0.0178429817605075,0.0443449959316517,9901
2016-06-30,"Midtown","TN","Memphis","Shelby","Memphis",108,730,0.00137174211248285,0.00274725274725275,-0.00136798905608755,25010
2016-06-30,"Princess Anne","VA","Virginia Beach","Virginia Beach City","Virginia Beach",109,1784,-0.00279485746226942,0.00224719101123596,-0.00501952035694367,23039
2016-06-30,"Jackson Heights","NY","New York","Queens","New York",110,2238,0.00268817204301075,0.00403768506056528,0.0511977454203852,10720
2016-06-30,"Southeast Colorado Springs","CO","Colorado Springs","El Paso","Colorado Springs",111,1195,0.00251677852348993,0.0135708227311281,0.0510114335971856,15995
2016-06-30,"Northwest Raleigh","NC","Raleigh","Wake","Raleigh",112,1540,0.000649772579597141,0.0065359477124183,0.0198675496688742,23728
2016-06-30,"Cedar Crest","TX","Dallas-Fort Worth","Dallas","Dallas",113,945,0.00105932203389831,0.0194174757281553,0.0750853242320819,18014
2016-06-30,"Kingwood Area","TX","Houston","Harris","Houston",114,1839,-0.00162866449511401,-0.00540832882639264,-0.0102260495156082,22131
2016-06-30,"Wilmington","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",115,2149,0.0112941176470588,0.0306954436450839,0.06071076011846,7555
2016-06-30,"Estrella","AZ","Phoenix","Maricopa","Phoenix",116,1122,0.0108108108108108,0.0379278445883441,0.0978473581213307,19763
2016-06-30,"South Belt - Ellington","TX","Houston","Harris","Houston",117,1446,0.00138504155124654,0.0111888111888112,0.0358166189111748,14135
2016-06-30,"Midwood","NY","New York","Kings","New York",118,2216,0.00407793384685093,0.0114103149246919,0.0793960058451047,9841
2016-06-30,"Clear Lake","TX","Houston","Harris","Houston",119,1700,-0.00410076157000586,0.000588581518540318,0.0296789824348879,17543
2016-06-30,"Greater Fondren Southwest","TX","Houston","Harris","Houston",120,1391,0.00216138328530259,0.00578452639190166,0.024300441826215,12254
2016-06-30,"Oxford Circle","PA","Philadelphia","Philadelphia","Philadelphia",121,1104,0.00181488203266788,0.00272479564032698,0.015639374425023,14199
2016-06-30,"Flatlands","NY","New York","Kings","New York",122,2062,0.00536323744514871,0.0122729504172803,0.0997333333333333,11198
2016-06-30,"East Colorado Springs","CO","Colorado Springs","El Paso","Colorado Springs",123,1312,0.00229182582123759,0.0107858243451464,0.0387965162311956,19827
2016-06-30,"Brentwood","NY","New York","Suffolk","Islip",124,3791,0.183947532792005,0.333450580372846,0.613191489361702,11640
2016-06-30,"Ozone Park","NY","New York","Queens","New York",125,2145,0.0018682858477347,0.000466417910447761,0.0806045340050378,10111
2016-06-30,"Northeast Colorado Springs","CO","Colorado Springs","El Paso","Colorado Springs",126,1400,0,0.0152284263959391,0.0447761194029851,19291
2016-06-30,"Queens Village","NY","New York","Queens","New York",127,2273,0.0013215859030837,0.015638963360143,0.0479483633010604,12501
2016-06-30,"Woodward Park","CA","Fresno","Fresno","Fresno",128,1623,-0.0018450184501845,0.00371057513914657,0.00247066090179123,18138
2016-06-30,"Park Slope","NY","New York","Kings","New York",129,2845,0.000351617440225035,0.00176056338028169,0.00636717368234878,15156
2016-06-30,"Winnetka Heights","TX","Dallas-Fort Worth","Dallas","Dallas",130,1201,0.00839630562552477,0.0186598812553011,0.047079337401918,10092
2016-06-30,"Mission","CA","San Francisco","San Francisco","San Francisco",131,4951,0.000404122044857547,-0.00482412060301508,0.0263266998341625,8303
2016-06-30,"Northside-Northline","TX","Houston","Harris","Houston",132,1268,-0.0015748031496063,0.000789265982636148,0.0225806451612903,11365
2016-06-30,"Albany Park","IL","Chicago","Cook","Chicago",133,1609,-0.00124146492861577,-0.00124146492861577,0.00941028858218319,10135
2016-06-30,"Green Run","VA","Virginia Beach","Virginia Beach City","Virginia Beach",134,1337,-0.00223880597014925,-0.000747384155455904,-0.017634092578986,18170
2016-06-30,"Westwood","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",135,4173,0.00675512665862485,0.0263157894736842,0.0967148488830486,11510
2016-06-30,"Central Colorado Springs","CO","Colorado Springs","El Paso","Colorado Springs",136,1235,0.000810372771474879,0.0106382978723404,0.0334728033472803,18213
2016-06-30,"Gramercy","NY","New York","New York","New York",137,3780,-0.00184842883548983,0.00638977635782748,-0.0245161290322581,20569
2016-06-30,"Brownsville","NY","New York","Kings","New York",138,2144,-0.000931966449207828,0.0190114068441065,0.120752744380554,3647
2016-06-30,"Archer Heights","IL","Chicago","Cook","Chicago",139,1470,0.00272851296043656,0.00616016427104723,0.0447761194029851,7247
2016-06-30,"Richmond Hill","NY","New York","Queens","New York",140,2177,0.00184077312471238,0.000919540229885057,0.0650684931506849,8139
2016-06-30,"Bay Ridge","NY","New York","Kings","New York",141,2278,-0.000438788942518649,-0.00870322019147084,0.0463941203491043,11881
2016-06-30,"Rogers Park","IL","Chicago","Cook","Chicago",142,1525,-0.0026160889470242,0.00726552179656539,0.0524499654934437,16404
2016-06-30,"Hoover","CA","Fresno","Fresno","Fresno",143,1216,0.0033003300330033,0.00912863070539419,0.0218487394957983,12298
2016-06-30,"South Austin","IL","Chicago","Cook","Chicago",144,1473,-0.00067842605156038,0.0137646249139711,0.0300699300699301,7129
2016-06-30,"Tremont","NY","New York","Bronx","New York",145,1752,0.00286204922724671,0.00747556066705003,0.163346613545817,1432
2016-06-30,"Fresno High Roeding","CA","Fresno","Fresno","Fresno",146,1049,-0.000952380952380952,0.00865384615384615,0.0521564694082247,14921
2016-06-30,"The Heights","NJ","New York","Hudson","Jersey City",147,2207,-0.00898069151324652,-0.0234513274336283,0.0420207743153919,11076
2016-06-30,"Kensington","NY","New York","Kings","New York",148,2250,-0.00133155792276964,-0.00530503978779841,0.0440835266821346,7367
2016-06-30,"Raleigh","TN","Memphis","Shelby","Memphis",149,845,-0.00118203309692671,-0.00588235294117647,-0.0185830429732869,14896
2016-06-30,"Encanto","AZ","Phoenix","Maricopa","Phoenix",150,1231,0.00489795918367347,0.0249791840133222,0.0695047784535187,17299
2016-06-30,"Kempsville","VA","Virginia Beach","Virginia Beach City","Virginia Beach",151,1396,-0.00285714285714286,-0.00356887937187723,-0.00711237553342816,19167
2016-06-30,"Bath Beach","NY","New York","Kings","New York",152,2186,-0.00319197446420429,-0.00319197446420429,0.0731467844869907,9339
2016-06-30,"Little Havana","FL","Miami-Fort Lauderdale","Miami-Dade","Miami",153,1708,0.00766961651917404,0.0338983050847458,0.0858232676414495,6306
2016-06-30,"Lower Valley","TX","El Paso","El Paso","El Paso",154,891,0.00112359550561798,0.0102040816326531,0.0241379310344828,12080
2016-06-30,"Northeast Raleigh","NC","Raleigh","Wake","Raleigh",155,1288,0.000777000777000777,0.0141732283464567,0.0488599348534202,22639
2016-06-30,"Centennial Hills","NV","Las Vegas","Clark","Las Vegas",156,1286,0.00155763239875389,0.00783699059561128,0.0329317269076305,21329
2016-06-30,"Roxbury","MA","Boston","Suffolk","Boston",157,2425,-0.000824062628759786,0.0180520570948783,0.0171979865771812,6965
2016-06-30,"Flagami","FL","Miami-Fort Lauderdale","Miami-Dade","Miami",158,1875,0.00698174006444683,0.0273972602739726,0.109467455621302,13121
2016-06-30,"Central City","AZ","Phoenix","Maricopa","Phoenix",159,1074,0.0112994350282486,0.0427184466019417,0.0970377936670072,11208
2016-06-30,"Lone Mountain","NV","Las Vegas","Clark","Las Vegas",160,1290,0.00233100233100233,0.0109717868338558,0.0311750599520384,18518
2016-06-30,"Casas Adobes","AZ","Tucson","Pima","Tucson",161,1176,0.000851063829787234,0.00341296928327645,0.0226086956521739,18883
2016-06-30,"Northeast Anaheim","CA","Los Angeles-Long Beach-Anaheim","Orange","Anaheim",162,2579,0.00545808966861598,0.0165549862041782,0.0411788453774727,9177
2016-06-30,"Northwest","CA","San Diego","San Diego","Chula Vista",163,2166,0.0032422417786012,0.0149953139643861,0.0581338544211041,9850
2016-06-30,"Central City","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",164,2138,0.000467945718296678,0,0.103199174406605,4784
2016-06-30,"Mott Haven","NY","New York","Bronx","New York",165,1830,-0.00651465798045603,-0.0383604834471886,0.0240626748740907,1272
2016-06-30,"Golfcrest - Bellfort - Reveille","TX","Houston","Harris","Houston",166,1293,0,0.00700934579439252,0.0402252614641995,9980
2016-06-30,"Mclane","CA","Fresno","Fresno","Fresno",167,1109,-0.00359389038634322,0.00361990950226244,0.0164986251145738,12737
2016-06-30,"University Heights","NY","New York","Bronx","New York",168,1764,0.00341296928327645,0.0103092783505155,0.15672131147541,2261
2016-06-30,"Summerlin North","NV","Las Vegas","Clark","Las Vegas",169,1500,0.00066711140760507,0.00401606425702811,0.0148849797023004,21480
2016-06-30,"Bayside","NY","New York","Queens","New York",170,2408,0.00795311845960653,0.0126156433978133,0.0483239007400958,14936
2016-06-30,"Bedford Park","NY","New York","Bronx","New York",171,1572,0.00191204588910134,0.0051150895140665,0.0564516129032258,2312
2016-06-30,"Gresham","IL","Chicago","Cook","Chicago",172,1340,0.00827689992475546,0.0339506172839506,0.0331534309946029,10934
2016-06-30,"Downtown","TN","Memphis","Shelby","Memphis",173,652,0.00307692307692308,0.00462249614791988,-0.00153139356814701,18129
2016-06-30,"Granada Hills","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",174,2774,0.00616612259702575,0.0255083179297597,0.0644666155026861,15183
2016-06-30,"Maspeth","NY","New York","Queens","New York",175,2358,0.00383141762452107,0.0216637781629116,0.0679347826086956,10935
2016-06-30,"Lake Highlands","TX","Dallas-Fort Worth","Dallas","Dallas",176,1245,0.00565428109854604,0.0204918032786885,0.0714285714285714,7736
2016-06-30,"Fairgrounds","CA","San Jose","Santa Clara","San Jose",177,3008,0.00568371782012705,0.0196610169491525,0.103043637697103,8613
2016-06-30,"Hamilton Heights","NY","New York","New York","New York",178,3104,0.00713822193380921,0.0197109067017083,0.0557823129251701,5133
2016-06-30,"Rancho Penasquitos","CA","San Diego","San Diego","San Diego",179,2826,0.00177242112725984,0.00820549411344988,0.0401177769598822,14546
2016-06-30,"Winnetka","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",180,2606,0.00734441437959026,0.0207598903251077,0.0550607287449393,11239
2016-06-30,"Santa Teresa","CA","San Jose","Santa Clara","San Jose",181,3353,0.00963565191207468,0.0275819797732148,0.0971858638743456,14347
2016-06-30,"Woodlake - Briarmeadow","TX","Houston","Harris","Houston",182,1569,-0.00380952380952381,-0.00254291163382072,0.0295275590551181,8235
2016-06-30,"Michael Way","NV","Las Vegas","Clark","Las Vegas",183,1075,0.00749765698219306,0.0160680529300567,0.0498046875,12700
2016-06-30,"University City","CA","San Diego","San Diego","San Diego",184,2498,0.00120240480961924,0.0105177993527508,0.0553443177017321,12381
2016-06-30,"Chelsea","NY","New York","New York","New York",185,4675,-0.00679838538347143,0.00993735147980125,0.0486765365634814,17953
2016-06-30,"Southwest Anaheim","CA","Los Angeles-Long Beach-Anaheim","Orange","Anaheim",186,2518,0.00358708648864089,0.0132796780684105,0.0606571187868576,9237
2016-06-30,"Lake View","IL","Chicago","Cook","Chicago",187,2020,0.000495294700346706,-0.00148294611962432,0.0207175341081354,22366
2016-06-30,"Woodside","NY","New York","Queens","New York",188,2364,0.00552956188855806,0.0106883283454468,0.0460176991150442,7106
2016-06-30,"Englewood","IL","Chicago","Cook","Chicago",189,1287,0.00311769290724864,0.0198098256735341,0.0230524642289348,8565
2016-06-30,"Woodland Hills","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",190,3350,0.0117789187556629,0.0257195345988977,0.0862516212710765,22059
2016-06-30,"Greenville","NJ","New York","Hudson","Jersey City",191,1933,0.00992685475444096,0.0205913410770855,0.0381310418904404,8867
2016-06-30,"Oak Lawn","TX","Dallas-Fort Worth","Dallas","Dallas",192,1756,0.00919540229885057,0.015028901734104,0.0483582089552239,17698
2016-06-30,"Highland Park","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",193,2492,0.00564971751412429,0.0167278661770706,0.0387661525635682,8714
2016-06-30,"Greater Uptown","TX","Houston","Harris","Houston",194,2121,-0.0139470013947001,-0.0458839406207827,-0.0514311270125224,19384
2016-06-30,"Central","TX","El Paso","El Paso","El Paso",195,916,0.00659340659340659,0.0155210643015521,0.0143964562569214,8749
2016-06-30,"Southwest","TX","Dallas-Fort Worth","Tarrant","Arlington",196,1594,0.00504413619167718,0.0165816326530612,0.037085230969421,16600
2016-06-30,"Palms","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",197,3231,0.012218045112782,0.039909880914065,0.111455108359133,5507
